match_id,match_order,snapshot_minute,actual_outcome,actual_margin,p_H,p_D,p_A,pred_margin,frozen_p_H,frozen_p_D,frozen_p_A,frozen_margin
3773672,3,65,D,0.0,0.6382319934171402,0.3388272236731604,0.022940782909699496,1.4461007430618578,0.7137738882231363,0.24887936341021305,0.03734674836665074,2.0157693734926156
3773672,3,70,D,0.0,0.6335547808971583,0.3444913573373317,0.021953861765510035,1.36449622244437,0.7137738882231363,0.24887936341021305,0.03734674836665074,2.0157693734926156
3773672,3,75,D,0.0,0.6288040547229304,0.35019014776584917,0.02100579751122036,1.2835699183387415,0.7137738882231363,0.24887936341021305,0.03734674836665074,2.0157693734926156
3773672,3,80,D,0.0,0.6239823521157597,0.35592240607543946,0.02009524180880091,1.2039170781838378,0.7137738882231363,0.24887936341021305,0.03734674836665074,2.0157693734926156
3773672,3,85,D,0.0,0.6190922066842458,0.3616869094322088,0.019220883883545422,1.1259751160831986,0.7137738882231363,0.24887936341021305,0.03734674836665074,2.0157693734926156
3773672,3,90,D,0.0,0.6141361482092687,0.36748240178802616,0.018381450002705323,1.0500316440659434,0.7137738882231363,0.24887936341021305,0.03734674836665074,2.0157693734926156
3773587,4,5,H,1.0,0.15797186384026232,0.15046516276223706,0.6915629733975005,-1.3255764041690732,0.10912006601781019,0.19891120898721346,0.6919687249949764,-1.070213639937063
3773587,4,10,H,1.0,0.1601332107079519,0.1579219870845604,0.6819448022074877,-1.265697479460906,0.10912006601781019,0.19891120898721346,0.6919687249949764,-1.070213639937063
3773587,4,15,H,1.0,0.16223767421902907,0.16566008192919265,0.6721022438517782,-1.194273826949924,0.10912006601781019,0.19891120898721346,0.6919687249949764,-1.070213639937063
3773587,4,20,H,1.0,0.16427962506934599,0.17368200919213966,0.6620383657385144,-1.1122689742035163,0.10912006601781019,0.19891120898721346,0.6919687249949764,-1.070213639937063
3773587,4,25,H,1.0,0.16625336835727897,0.18198959394915656,0.6517570376935645,-1.020928082463572,0.10912006601781019,0.19891120898721346,0.6919687249949764,-1.070213639937063
3773587,4,30,H,1.0,0.16815317024399667,0.19058386674345967,0.6412629630125436,-0.921748104078294,0.10912006601781019,0.19891120898721346,0.6919687249949764,-1.070213639937063
3773587,4,35,H,1.0,0.16997328688574936,0.1994650079690186,0.630561705145232,-0.8164383278603677,0.10912006601781019,0.19891120898721346,0.6919687249949764,-1.070213639937063
3773587,4,40,H,1.0,0.17170799550026378,0.20863229517105328,0.6196597093286829,-0.7068727232613549,0.10912006601781019,0.19891120898721346,0.6919687249949764,-1.070213639937063
3773587,4,45,H,1.0,0.17335162738299906,0.21808405412012818,0.6085643184968729,-0.595035900034536,0.10912006601781019,0.19891120898721346,0.6919687249949764,-1.070213639937063
3773587,4,50,H,1.0,0.17489860264140086,0.22781761453753077,0.5972837828210684,-0.48296481852387474,0.10912006601781019,0.19891120898721346,0.6919687249949764,-1.070213639937063
3773587,4,55,H,1.0,0.17634346636744463,0.2378292713553323,0.5858272622772231,-0.37268859760024436,0.10912006601781019,0.19891120898721346,0.6919687249949764,-1.070213639937063
3773587,4,60,H,1.0,0.5516503507688898,0.26477501623485417,0.18357463299625593,0.4927405978055477,0.10912006601781019,0.19891120898721346,0.6919687249949764,-1.070213639937063
3773587,4,65,H,1.0,0.5492476069422935,0.2729519803221828,0.17780041273552372,0.6031857463708183,0.10912006601781019,0.19891120898721346,0.6919687249949764,-1.070213639937063
3773587,4,70,H,1.0,0.5466122956962219,0.2812564198641442,0.17213128443963394,0.7044622183526184,0.10912006601781019,0.19891120898721346,0.6919687249949764,-1.070213639937063
3773587,4,75,H,1.0,0.5437470838309855,0.2896843010164669,0.1665686151525475,0.7949665523349441,0.10912006601781019,0.19891120898721346,0.6919687249949764,-1.070213639937063
3773587,4,80,H,1.0,0.540655041221126,0.298231317732798,0.1611136410460761,0.8733541059772902,0.10912006601781019,0.19891120898721346,0.6919687249949764,-1.070213639937063
3773587,4,85,H,1.0,0.5373396359674493,0.30689289842223366,0.15576746561031699,0.9385705895629719,0.10912006601781019,0.19891120898721346,0.6919687249949764,-1.070213639937063
3773587,4,90,H,1.0,0.5338047279840943,0.3156642138368784,0.15053105817902734,0.9898732846635292,0.10912006601781019,0.19891120898721346,0.6919687249949764,-1.070213639937063
3773585,5,5,A,-2.0,0.0161156360049069,0.7119008072849445,0.27198355671014846,-0.7080418789028032,0.22320285177496307,0.6688046555650449,0.1079924926599919,0.7764111831676657
3773585,5,10,A,-2.0,0.055185306010787714,0.8535437263216468,0.09127096766756544,-0.1158881887769713,0.22320285177496307,0.6688046555650449,0.1079924926599919,0.7764111831676657
3773585,5,15,A,-2.0,0.053593880401263734,0.8599623149005197,0.08644380469821658,-0.13643241521986424,0.22320285177496307,0.6688046555650449,0.1079924926599919,0.7764111831676657
3773585,5,20,A,-2.0,0.05203016557755987,0.8661264934744988,0.08184334094794146,-0.15775480419509083,0.22320285177496307,0.6688046555650449,0.1079924926599919,0.7764111831676657
3773585,5,25,A,-2.0,0.05049517763642514,0.8720430344692899,0.077461787894285,-0.17947057136071876,0.22320285177496307,0.6688046555650449,0.1079924926599919,0.7764111831676657
3773585,5,30,A,-2.0,0.04898978470943351,0.8777188833821756,0.07329133190839081,-0.2011969786136389,0.22320285177496307,0.6688046555650449,0.1079924926599919,0.7764111831676657
3773585,5,35,A,-2.0,0.04751471511715856,0.8831611140590269,0.06932417082381453,-0.222564728594685,0.22320285177496307,0.6688046555650449,0.1079924926599919,0.7764111831676657
