match_id,competition_id,season_id,match_date,kick_off,home_team_id,home_team,away_team_id,away_team,home_score,away_score,competition_stage,stadium,referee,outcome,goal_margin,season,home_form_5_goals_for,home_form_5_goals_against,home_form_5_points,home_form_5_shots_for,home_form_5_shots_against,home_form_5_shot_goals_for,home_form_5_shot_goals_against,home_form_5_xg_for,home_form_5_xg_against,home_form_5_passes_for,home_form_5_passes_against,home_form_5_completed_passes_for,home_form_5_completed_passes_against,home_form_5_pressures_for,home_form_5_pressures_against,home_form_5_carries_final_third_for,home_form_5_carries_final_third_against,home_form_5_set_pieces_for,home_form_5_set_pieces_against,home_form_5_defensive_actions_for,home_form_5_defensive_actions_against,home_form_5_yellow_cards_for,home_form_5_yellow_cards_against,home_form_5_red_cards_for,home_form_5_red_cards_against,home_form_5_event_share_for,home_form_5_event_share_against,home_matches_played_before,home_history_max_kickoff,home_rest_days,home_form5_points,home_form5_goals_for,home_form5_goals_against,home_form5_shots_for,home_form5_xg_for,home_form3_points,home_form3_goals_for,home_form3_goals_against,home_momentum_points,home_momentum_goals_for,home_momentum_xg_for,home_shot_conv_5,home_possession_share_5,home_pressure_rate_5,home_set_piece_share_5,home_home_win_rate_5,home_away_win_rate_5,away_form_5_goals_for,away_form_5_goals_against,away_form_5_points,away_form_5_shots_for,away_form_5_shots_against,away_form_5_shot_goals_for,away_form_5_shot_goals_against,away_form_5_xg_for,away_form_5_xg_against,away_form_5_passes_for,away_form_5_passes_against,away_form_5_completed_passes_for,away_form_5_completed_passes_against,away_form_5_pressures_for,away_form_5_pressures_against,away_form_5_carries_final_third_for,away_form_5_carries_final_third_against,away_form_5_set_pieces_for,away_form_5_set_pieces_against,away_form_5_defensive_actions_for,away_form_5_defensive_actions_against,away_form_5_yellow_cards_for,away_form_5_yellow_cards_against,away_form_5_red_cards_for,away_form_5_red_cards_against,away_form_5_event_share_for,away_form_5_event_share_against,away_matches_played_before,away_history_max_kickoff,away_rest_days,away_form5_points,away_form5_goals_for,away_form5_goals_against,away_form5_shots_for,away_form5_xg_for,away_form3_points,away_form3_goals_for,away_form3_goals_against,away_momentum_points,away_momentum_goals_for,away_momentum_xg_for,away_shot_conv_5,away_possession_share_5,away_pressure_rate_5,away_set_piece_share_5,away_home_win_rate_5,away_away_win_rate_5,diff_form_5_goals_for,diff_form_5_goals_against,diff_form_5_points,diff_form_5_shots_for,diff_form_5_shots_against,diff_form_5_shot_goals_for,diff_form_5_shot_goals_against,diff_form_5_xg_for,diff_form_5_xg_against,diff_form_5_passes_for,diff_form_5_passes_against,diff_form_5_completed_passes_for,diff_form_5_completed_passes_against,diff_form_5_pressures_for,diff_form_5_pressures_against,diff_form_5_carries_final_third_for,diff_form_5_carries_final_third_against,diff_form_5_set_pieces_for,diff_form_5_set_pieces_against,diff_form_5_defensive_actions_for,diff_form_5_defensive_actions_against,diff_form_5_yellow_cards_for,diff_form_5_yellow_cards_against,diff_form_5_red_cards_for,diff_form_5_red_cards_against,diff_form_5_event_share_for,diff_form_5_event_share_against,season_idx,odds_tagged,market_p_H,market_p_D,market_p_A
16079,11,4,2018-12-02,2018-12-02 18:30:00,217,Barcelona,222,Villarreal,2,0,Regular Season,Spotify Camp Nou,José Luis Munuera Montero,H,2,2018/2019,2.0,1.8,1.2,16.0,11.0,2.0,1.6,2.0033582095599995,1.1428148984,708.4,379.8,620.4,291.4,139.2,174.0,179.8,70.2,1354.6,692.2,253.2,310.2,2.2,2.8,0.2,0.0,0.6146576053913914,0.38534239460860864,47,2018-11-24 20:45:00,7.90625,1.2,2.0,1.8,16.0,2.0033582095599995,1.3333333333333333,2.6666666666666665,2.3333333333333335,-0.8,-0.7999999999999998,0.2584542491599997,0.12499999218750048,0.6509832745350272,1.5466666666666666,0.6618135623110154,0.4,0.6,0.5,3.5,0.0,14.5,14.5,0.5,3.5,0.9106801284999999,3.0665909310000004,448.0,737.5,369.0,653.0,201.5,186.0,65.0,193.0,801.0,1274.5,300.5,272.5,2.5,0.5,0.5,0.0,0.3995240345316804,0.6004759654683196,2,2018-05-09 20:00:00,206.9375,0.0,0.5,3.5,14.5,0.9106801284999999,0.0,0.5,3.5,,,,0.03448275624256854,0.3778996200945595,2.238888888888889,0.38593110075358655,,0.0,1.5,-1.7,1.2,1.5,-3.5,1.5,-1.9,1.0926780810599996,-1.9237760326000004,260.4,-357.7,251.39999999999998,-361.6,-62.30000000000001,-12.0,114.80000000000001,-122.8,553.5999999999999,-582.3,-47.30000000000001,37.69999999999999,-0.2999999999999998,2.3,-0.3,0.0,0.21513357085971097,-0.21513357085971097,1,False,,,
16086,11,4,2018-12-08,2018-12-08 20:45:00,214,Espanyol,217,Barcelona,0,4,Regular Season,Stage Front Stadium,,A,-4,2018/2019,0.5,3.0,0.5,8.0,16.5,0.5,3.0,0.5169885265,1.9610440099999997,253.5,709.5,155.5,610.5,195.0,132.0,55.5,143.5,733.5,1632.5,340.0,242.5,5.0,2.0,0.0,0.0,0.3221062504099055,0.6778937495900945,2,2018-02-04 16:15:00,307.1875,0.5,0.5,3.0,8.0,0.5169885265,0.5,0.5,3.0,,,,0.062499992187500984,0.2632398751160541,2.1666666666666665,0.3100169060397224,0.0,,2.2,1.6,1.6,15.0,11.8,2.2,1.4,1.6694789373599999,1.2252745398000002,714.2,407.6,632.0,328.2,140.4,165.0,187.8,77.2,1353.6,772.4,245.0,289.4,2.0,3.0,0.2,0.0,0.6041296682519817,0.3958703317480183,48,2018-12-02 18:30:00,6.09375,1.6,2.2,1.6,15.0,1.6694789373599999,1.3333333333333333,2.0,1.6666666666666667,0.0,-0.5999999999999996,-0.4744293680399998,0.14666665688888955,0.6366553747221826,1.56,0.6366886168218774,0.4,0.4,-1.7000000000000002,1.4,-1.1,-7.0,4.699999999999999,-1.7000000000000002,1.6,-1.1524904108599998,0.7357694701999995,-460.70000000000005,301.9,-476.5,282.3,54.599999999999994,-33.0,-132.3,66.3,-620.0999999999999,860.1,95.0,-46.89999999999998,3.0,-1.0,-0.2,0.0,-0.2820234178420762,0.28202341784207624,1,False,,,
16095,11,4,2018-12-16,2018-12-16 20:45:00,221,Levante UD,217,Barcelona,0,5,Regular Season,Estadio Ciudad de Valencia,José Luis González González,A,-5,2018/2019,0.0,3.0,0.0,9.0,16.0,0.0,3.0,0.6839044459999999,2.366960571,303.0,723.0,223.0,658.0,212.0,150.0,45.0,174.0,764.0,1699.0,333.0,260.0,4.0,0.0,0.0,0.0,0.3387053451517593,0.6612946548482407,1,2018-01-07 16:15:00,343.1875,0.0,0.0,3.0,9.0,0.6839044459999999,0.0,0.0,3.0,,,,0.0,0.2953216371390627,2.3555555555555556,0.3101908240721921,,,2.8,1.4,2.0,16.4,12.8,2.8,1.2,2.0527332602599997,1.1949484242000001,630.6,439.0,552.0,358.6,151.6,153.6,135.6,93.0,1251.8,852.4,260.8,276.8,1.6,2.8,0.2,0.0,0.5699931407600549,0.4300068592399451,49,2018-12-08 20:45:00,8.0,2.0,2.8,1.4,16.4,2.0527332602599997,2.3333333333333335,2.3333333333333335,0.3333333333333333,0.8,1.4,0.7321494809599998,0.17073169690660384,0.5895661924181318,1.6844444444444444,0.5949054269580338,0.4,0.4,-2.8,1.6,-2.0,-7.399999999999999,3.1999999999999993,-2.8,1.8,-1.3688288142599998,1.1720121467999998,-327.6,284.0,-329.0,299.4,60.400000000000006,-3.5999999999999943,-90.6,81.0,-487.79999999999995,846.6,72.19999999999999,-16.80000000000001,2.4,-2.8,-0.2,0.0,-0.2312877956082956,0.2312877956082956,1,False,,,
16109,11,4,2018-12-22,2018-12-22 18:30:00,217,Barcelona,209,Celta Vigo,2,0,Regular Season,Spotify Camp Nou,Eduardo Prieto Iglesias,H,2,2018/2019,3.0,1.0,2.0,15.0,13.0,3.0,1.0,2.16863268604,1.0901452242,637.8,433.0,560.8,353.4,148.0,144.4,132.0,91.8,1180.0,819.8,258.2,266.0,2.2,3.0,0.2,0.2,0.5764939395697348,0.4235060604302651,50,2018-12-16 20:45:00,5.90625,2.0,3.0,1.0,15.0,2.16863268604,3.0,3.6666666666666665,0.0,0.8,1.2,0.6481978964800001,0.19999998666666757,0.5956294353795017,1.6444444444444444,0.590059005605531,0.4,0.4,2.0,2.0,1.0,14.0,18.0,2.0,2.0,2.0418566585,2.7136262125000004,459.5,656.0,360.5,550.0,196.5,166.0,92.0,159.0,647.0,1008.0,332.0,287.5,4.5,1.5,0.0,0.5,0.4351644122130446,0.5648355877869554,2,2018-04-17 21:00:00,248.89583333333334,1.0,2.0,2.0,14.0,2.0418566585,1.0,2.0,2.0,,,,0.14285713265306196,0.4119229041578459,2.183333333333333,0.3909365556550232,,0.0,1.0,-1.0,1.0,1.0,-5.0,1.0,-1.0,0.12677602754000006,-1.6234809883000003,178.29999999999995,-223.0,200.29999999999995,-196.60000000000002,-48.5,-21.599999999999994,40.0,-67.2,533.0,-188.20000000000005,-73.80000000000001,-21.5,-2.3,1.5,0.2,-0.3,0.14132952735669024,-0.1413295273566903,1,False,,,
16120,11,4,2019-01-06,2019-01-06 20:45:00,216,Getafe,217,Barcelona,1,2,Regular Season,Coliseum Alfonso Pérez,,A,-1,2018/2019,0.5,1.0,0.5,11.5,10.0,0.5,1.0,0.52458608505,0.7544935985000001,269.5,768.0,169.0,669.0,173.5,85.0,49.0,187.5,625.0,1546.5,312.0,197.5,2.5,3.0,0.0,0.0,0.3157760985482341,0.6842239014517659,2,2018-02-11 16:15:00,329.1875,0.5,0.5,1.0,11.5,0.52458608505,0.5,0.5,1.0,,,,0.043478257088847214,0.2597590358942081,1.9277777777777778,0.28781947948983677,0.0,,2.8,0.2,2.6,12.8,12.2,2.8,0.2,1.5609718848399998,0.8657499972,647.2,450.6,571.2,368.4,145.4,147.0,131.0,102.8,1210.8,844.4,254.8,264.8,1.6,2.6,0.0,0.2,0.5725065821012592,0.42749341789874074,51,2018-12-22 18:30:00,15.09375,2.6,2.8,0.2,12.8,1.5609718848399998,3.0,3.6666666666666665,0.0,1.6,0.7999999999999998,-0.49350613371999996,0.21874998291015757,0.5895427212702288,1.6155555555555556,0.5891397428040387,0.4,0.4,-2.3,0.8,-2.1,-1.3000000000000007,-2.1999999999999993,-2.3,0.8,-1.0363857997899997,-0.11125639869999993,-377.70000000000005,317.4,-402.20000000000005,300.6,28.099999999999994,-62.0,-82.0,84.7,-585.8,702.1,57.19999999999999,-67.30000000000001,0.8999999999999999,0.3999999999999999,0.0,-0.2,-0.2567304835530251,0.2567304835530252,1,False,,,
16131,11,4,2019-01-13,2019-01-13 18:30:00,217,Barcelona,322,Eibar,3,0,Regular Season,Spotify Camp Nou,Jesús Gil Manzano,H,3,2018/2019,3.0,0.2,3.0,14.0,13.6,3.0,0.2,1.8512461114399996,1.1555232138,648.6,428.6,573.8,347.2,129.6,150.4,117.4,97.2,1221.2,841.2,234.4,265.6,1.6,2.4,0.0,0.2,0.581404482864618,0.418595517135382,52,2019-01-06 20:45:00,6.90625,3.0,3.0,0.2,14.0,1.8512461114399996,3.0,3.0,0.3333333333333333,1.8,1.0,-0.15211209811999993,0.21428569897959293,0.6021165980299696,1.44,0.5921256785336861,0.6,0.4,0.5,4.0,0.0,13.5,10.5,0.5,4.0,0.855436734,2.405767706,466.5,610.0,357.0,514.0,160.5,144.5,103.5,72.5,719.5,1109.0,288.5,278.5,2.0,0.5,0.5,0.0,0.44660935675971214,0.5533906432402877,2,2018-02-17 16:15:00,330.09375,0.0,0.5,4.0,13.5,0.855436734,0.0,0.5,4.0,,,,0.03703703429355302,0.4333488152035775,1.7833333333333334,0.3934919330634444,,0.0,2.5,-3.8,3.0,0.5,3.0999999999999996,2.5,-3.8,0.9958093774399996,-1.2502444921999998,182.10000000000002,-181.39999999999998,216.79999999999995,-166.8,-30.900000000000006,5.900000000000006,13.900000000000006,24.700000000000003,501.70000000000005,-267.79999999999995,-54.099999999999994,-12.899999999999977,-0.3999999999999999,1.9,-0.5,0.2,0.13479512610490585,-0.13479512610490574,1,False,,,
16136,11,4,2019-01-20,2019-01-20 20:45:00,217,Barcelona,205,Leganés,3,1,Regular Season,Spotify Camp Nou,Ricardo De Burgos Bengoetxea,H,2,2018/2019,3.2,0.2,3.0,12.4,14.4,3.2,0.2,1.86802731044,1.1690873792,635.2,435.4,555.0,344.6,126.8,155.4,91.4,106.4,1182.0,796.0,235.8,273.0,1.6,1.8,0.0,0.2,0.5744615027566315,0.4255384972433685,53,2019-01-13 18:30:00,7.09375,3.0,3.2,0.2,12.4,1.86802731044,3.0,2.3333333333333335,0.3333333333333333,1.4,1.0,0.19854837308000017,0.2580644953173794,0.5933121608506332,1.4088888888888889,0.5975733060679609,0.8,0.4,1.0,2.3333333333333335,1.0,12.666666666666666,10.666666666666666,1.0,2.3333333333333335,1.0032901758333332,1.5179006906666668,309.3333333333333,750.3333333333334,216.66666666666666,653.3333333333334,205.66666666666666,111.0,61.666666666666664,150.66666666666666,716.0,1511.6666666666667,337.3333333333333,229.0,3.0,2.0,0.0,0.0,0.342900513814332,0.6570994861856679,3,2018-09-26 20:00:00,116.03125,1.0,1.0,2.3333333333333335,12.666666666666666,1.0032901758333332,1.0,1.0,2.3333333333333335,,,,0.07894736218836615,0.29191569648450855,2.285185185185185,0.32141253913448486,0.0,0.0,2.2,-2.1333333333333333,2.0,-0.2666666666666657,3.7333333333333343,2.2,-2.1333333333333333,0.8647371346066668,-0.3488133114666667,325.86666666666673,-314.9333333333334,338.33333333333337,-308.73333333333335,-78.86666666666666,44.400000000000006,29.73333333333334,-44.26666666666665,466.0,-715.6666666666667,-101.5333333333333,44.0,-1.4,-0.19999999999999996,0.0,0.2,0.23156098894229954,-0.23156098894229943,1,False,,,
16149,11,4,2019-01-27,2019-01-27 16:15:00,211,Girona,217,Barcelona,0,2,Regular Season,Estadi Municipal de Montilivi,Pablo González Fuertes,A,-2,2018/2019,1.0,3.6666666666666665,0.3333333333333333,10.333333333333334,17.333333333333332,1.0,3.0,0.9735823715666667,1.709569407,381.6666666666667,664.0,294.0,581.0,204.0,131.0,50.666666666666664,126.33333333333333,772.0,1153.0,318.3333333333333,232.0,3.0,1.3333333333333333,0.0,0.3333333333333333,0.40188056705348824,0.5981194329465117,3,2018-09-23 20:45:00,125.8125,0.3333333333333333,1.0,3.6666666666666665,10.333333333333334,0.9735823715666667,0.3333333333333333,1.0,3.6666666666666665,,,,0.09677418418314347,0.36499840577143916,2.2666666666666666,0.40103896083062907,0.0,0.0,3.0,0.4,3.0,12.0,12.4,3.0,0.4,1.7544955290399997,1.0580694337399998,678.0,397.8,592.6,304.6,117.6,162.4,109.6,87.0,1216.2,736.8,222.6,281.8,2.2,2.2,0.0,0.2,0.603697788238368,0.3963022117616321,54,2019-01-20 20:45:00,6.8125,3.0,3.0,0.4,12.0,1.7544955290399997,3.0,2.6666666666666665,0.6666666666666666,1.0,0.20000000000000018,-0.29823773121999997,0.2499999791666684,0.6302286664526597,1.3066666666666666,0.6227342546734591,0.8,0.6,-2.0,3.2666666666666666,-2.6666666666666665,-1.666666666666666,4.933333333333332,-2.0,2.6,-0.780913157473333,0.6514999732600002,-296.3333333333333,266.2,-298.6,276.4,86.4,-31.400000000000006,-58.93333333333333,39.33333333333333,-444.20000000000005,416.20000000000005,95.73333333333332,-49.80000000000001,0.7999999999999998,-0.8666666666666669,0.0,0.1333333333333333,-0.2018172211848797,0.2018172211848796,1,False,,,
16157,11,4,2019-02-02,2019-02-02 18:30:00,217,Barcelona,207,Valencia,2,2,Regular Season,Spotify Camp Nou,Alberto Undiano Mallenco,D,0,2018/2019,2.4,0.4,3.0,11.8,11.0,2.4,0.4,1.5404597413999999,1.06760590334,701.8,387.4,610.8,294.4,111.4,176.0,125.4,83.4,1275.8,731.6,214.0,301.6,2.2,2.6,0.0,0.2,0.610850594370046,0.389149405629954,55,2019-01-27 16:15:00,6.09375,3.0,2.4,0.4,11.8,1.5404597413999999,3.0,2.6666666666666665,0.3333333333333333,1.0,-0.6000000000000001,-0.6281729446400002,0.20338981327204972,0.6443261103155288,1.2377777777777779,0.6355484703419604,0.8,0.6,1.0,1.3333333333333333,0.6666666666666666,12.0,11.333333333333334,1.0,1.3333333333333333,1.5651896275333332,0.9806971967333333,380.6666666666667,851.6666666666666,298.3333333333333,752.0,197.33333333333334,111.33333333333333,68.33333333333333,260.0,658.0,1499.3333333333333,331.0,219.33333333333334,2.6666666666666665,1.3333333333333333,0.0,0.0,0.3527093364295745,0.6472906635704255,3,2018-10-07 20:45:00,117.90625,0.6666666666666666,1.0,1.3333333333333333,12.0,1.5651896275333332,0.6666666666666666,1.0,1.3333333333333333,,,,0.08333332638888948,0.3088991071337037,2.1925925925925926,0.30500618032833465,0.0,0.0,1.4,-0.9333333333333332,2.3333333333333335,-0.1999999999999993,-0.3333333333333339,1.4,-0.9333333333333332,-0.02472988613333338,0.08690870660666672,321.13333333333327,-464.26666666666665,312.46666666666664,-457.6,-85.93333333333334,64.66666666666667,57.06666666666668,-176.6,617.8,-767.7333333333332,-117.0,82.26666666666668,-0.46666666666666634,1.2666666666666668,0.0,0.2,0.25814125794047144,-0.25814125794047155,1,False,,,
16173,11,4,2019-02-10,2019-02-10 20:45:00,215,Athletic Club,217,Barcelona,0,0,Regular Season,San Mamés Barria,Carlos del Cerro Grande,D,0,2018/2019,0.3333333333333333,1.6666666666666667,0.3333333333333333,11.666666666666666,18.0,0.3333333333333333,1.6666666666666667,0.8102357983333333,2.312038141,379.0,640.3333333333334,270.0,537.0,197.33333333333334,114.33333333333333,68.33333333333333,115.33333333333333,696.6666666666666,1205.0,347.6666666666667,252.33333333333334,2.0,3.0,0.0,0.0,0.4033425019911859,0.5966574980088141,3,2018-09-29 16:15:00,134.1875,0.3333333333333333,0.3333333333333333,1.6666666666666667,11.666666666666666,0.8102357983333333,0.3333333333333333,0.3333333333333333,1.6666666666666667,,,,0.02857142612244919,0.37181164123105465,2.1925925925925926,0.36634531093794287,0.0,0.0,2.4,0.8,2.6,14.0,11.4,2.4,0.8,1.651656971,1.37605882294,746.4,357.8,654.2,265.4,121.0,223.0,169.6,70.2,1300.6,684.0,224.6,351.0,2.8,2.4,0.0,0.2,0.6324472864111057,0.3675527135888943,56,2019-02-02 18:30:00,8.09375,2.6,2.4,0.8,14.0,1.651656971,2.3333333333333335,2.3333333333333335,1.0,0.0,-0.3999999999999999,0.09068508616000015,0.17142855918367433,0.6759644985727543,1.3444444444444446,0.6553461651439352,0.8,0.8,-2.0666666666666664,0.8666666666666667,-2.2666666666666666,-2.333333333333334,6.6,-2.0666666666666664,0.8666666666666667,-0.8414211726666667,0.93597931806,-367.4,282.53333333333336,-384.20000000000005,271.6,76.33333333333334,-108.66666666666667,-101.26666666666667,45.133333333333326,-603.9333333333333,521.0,123.06666666666669,-98.66666666666666,-0.7999999999999998,0.6000000000000001,0.0,-0.2,-0.22910478441991983,0.22910478441991977,1,False,,,
16182,11,4,2019-02-16,2019-02-16 20:45:00,217,Barcelona,901,Real Valladolid,1,0,Regular Season,Spotify Camp Nou,,H,1,2018/2019,2.0,0.6,2.2,13.4,12.2,2.0,0.6,1.4010281727999998,1.3294847213399998,738.8,384.4,642.6,289.6,121.4,194.4,181.6,69.0,1302.0,705.0,229.4,324.6,2.6,2.2,0.0,0.4,0.6225633502254035,0.3774366497745964,57,2019-02-10 20:45:00,6.0,2.2,2.0,0.6,13.4,1.4010281727999998,1.6666666666666667,1.3333333333333333,0.6666666666666666,-0.7999999999999998,-1.0,-0.4502179386399998,0.14925372020494626,0.657763532177917,1.348888888888889,0.6487294466124915,0.8,0.8,0.0,1.0,0.0,7.0,11.0,0.0,1.0,0.33820088000000004,0.7582223709999999,368.0,628.0,272.0,525.0,113.0,88.0,74.0,139.0,700.0,1101.0,255.0,184.0,1.0,1.0,0.0,0.0,0.40933572710951527,0.5906642728904847,1,2018-08-25 22:15:00,174.9375,0.0,0.0,1.0,7.0,0.33820088000000004,0.0,0.0,1.0,,,,0.0,0.36947791127562457,1.2555555555555555,0.38867295925115325,,,2.0,-0.4,2.2,6.4,1.1999999999999993,2.0,-0.4,1.0628272927999998,0.57126235034,370.79999999999995,-243.60000000000002,370.6,-235.39999999999998,8.400000000000006,106.4,107.6,-70.0,602.0,-396.0,-25.599999999999994,140.60000000000002,1.6,1.2000000000000002,0.0,0.4,0.21322762311588828,-0.21322762311588833,1,False,,,
16190,11,4,2019-02-23,2019-02-23 16:15:00,213,Sevilla,217,Barcelona,2,4,Regular Season,Estadio Ramón Sánchez Pizjuán,Antonio Miguel Mateu Lahoz,A,-2,2018/2019,1.6666666666666667,2.6666666666666665,0.3333333333333333,16.0,20.333333333333332,1.3333333333333333,2.6666666666666665,1.5922826431,2.1073839101,489.6666666666667,594.3333333333334,400.6666666666667,509.3333333333333,160.66666666666666,133.66666666666666,104.66666666666667,148.0,855.3333333333334,1204.6666666666667,286.6666666666667,251.33333333333334,1.0,0.3333333333333333,0.0,0.0,0.46030673616733925,0.5396932638326608,3,2018-10-20 20:45:00,125.8125,0.3333333333333333,1.6666666666666667,2.6666666666666665,16.0,1.5922826431,0.3333333333333333,1.6666666666666667,2.6666666666666665,,,,0.08333332812500031,0.4517220168034544,1.785185185185185,0.41521035578549664,0.0,0.0,1.6,0.6,2.2,16.0,11.2,1.6,0.6,1.8997830016,1.2251228641399998,756.4,387.6,664.8,293.6,141.8,215.2,206.4,55.2,1363.6,713.8,251.2,347.8,2.4,2.6,0.0,0.4,0.6256548451781134,0.37434515482188646,58,2019-02-16 20:45:00,6.8125,2.2,1.6,0.6,16.0,1.8997830016,1.6666666666666667,1.0,0.6666666666666666,-0.7999999999999998,-1.6,0.03175569115999988,0.09999999375000039,0.6611888106108489,1.5755555555555556,0.6563974195357672,0.8,0.8,0.06666666666666665,2.0666666666666664,-1.866666666666667,0.0,9.133333333333333,-0.26666666666666683,2.0666666666666664,-0.3075003585,0.88226104596,-266.7333333333333,206.73333333333335,-264.13333333333327,215.7333333333333,18.866666666666646,-81.53333333333333,-101.73333333333333,92.8,-508.26666666666654,490.8666666666668,35.4666666666667,-96.46666666666667,-1.4,-2.2666666666666666,0.0,-0.4,-0.16534810901077418,0.16534810901077435,1,False,,,
16196,11,4,2019-03-02,2019-03-02 20:45:00,220,Real Madrid,217,Barcelona,0,1,Regular Season,Bernabéu,Alberto Undiano Mallenco,A,-1,2018/2019,1.0,2.5,0.5,15.0,14.5,1.0,2.5,1.3378781322000002,2.178695025,537.5,589.0,461.5,514.0,218.5,157.0,123.0,114.5,725.5,1031.0,313.0,258.0,3.5,2.5,0.5,0.5,0.4902972650061286,0.5097027349938714,2,2018-05-06 20:45:00,300.0,0.5,1.0,2.5,15.0,1.3378781322000002,0.5,1.0,2.5,,,,0.06666666222222252,0.4771415885688933,2.4277777777777776,0.4130372898303232,0.0,,1.8,0.8,2.2,16.4,13.0,1.8,0.8,1.870759837,1.315689891,710.6,404.8,621.8,310.2,153.2,233.6,193.4,71.4,1341.8,774.2,270.0,366.8,2.0,3.2,0.0,0.4,0.6006248139008965,0.3993751860991035,59,2019-02-23 16:15:00,7.1875,2.2,1.8,0.8,16.4,1.870759837,2.3333333333333335,1.6666666666666667,0.6666666666666666,-0.7999999999999998,-1.2,0.11626430796000031,0.10975609086853105,0.6370808672789304,1.702222222222222,0.6341209826870884,0.8,0.8,-0.8,1.7,-1.7000000000000002,-1.3999999999999986,1.5,-0.8,1.7,-0.5328817047999999,0.8630051340000002,-173.10000000000002,184.2,-160.29999999999995,203.8,65.30000000000001,-76.6,-70.4,43.099999999999994,-616.3,256.79999999999995,43.0,-108.80000000000001,1.5,-0.7000000000000002,0.5,0.09999999999999998,-0.11032754889476792,0.11032754889476792,1,False,,,
16215,11,4,2019-03-17,2019-03-17 20:45:00,218,Real Betis,217,Barcelona,1,4,Regular Season,Estadio Benito Villamarín,,A,-3,2018/2019,1.3333333333333333,3.3333333333333335,1.0,8.333333333333334,16.333333333333332,1.3333333333333333,3.0,0.8536356913333334,2.5183483250000003,471.6666666666667,597.6666666666666,391.3333333333333,510.0,214.33333333333334,159.0,80.33333333333333,144.0,885.3333333333334,1043.6666666666667,332.3333333333333,261.6666666666667,2.0,2.3333333333333335,0.0,0.3333333333333333,0.46224813812168636,0.5377518618783136,3,2018-11-11 16:15:00,126.1875,1.0,1.3333333333333333,3.3333333333333335,8.333333333333334,0.8536356913333334,1.0,1.3333333333333333,3.3333333333333335,,,,0.1599999808000023,0.4410847876174394,2.3814814814814818,0.45895973710439275,0.0,0.0,1.8,0.6,2.6,13.8,13.0,1.8,0.6,1.9273803130999998,0.8750893075,669.2,423.0,584.2,330.6,172.2,227.4,184.8,83.0,1265.6,863.0,296.4,354.0,1.4,3.4,0.0,0.2,0.5855203232515007,0.41447967674849917,61,2019-03-09 18:30:00,8.09375,2.6,1.8,0.6,13.8,1.9273803130999998,3.0,2.6666666666666665,1.0,0.0,-0.5999999999999999,0.2757233420999998,0.1304347731569005,0.6127082946230468,1.913333333333333,0.5945692001340932,0.8,0.8,-0.4666666666666668,2.7333333333333334,-1.6,-5.466666666666667,3.333333333333332,-0.4666666666666668,2.4,-1.0737446217666664,1.6432590175000001,-197.53333333333336,174.66666666666663,-192.86666666666673,179.39999999999998,42.133333333333354,-68.4,-104.46666666666668,61.0,-380.26666666666654,180.66666666666674,35.93333333333334,-92.33333333333331,0.6000000000000001,-1.0666666666666664,0.0,0.1333333333333333,-0.12327218512981436,0.12327218512981442,1,False,,,
16231,11,4,2019-03-30,2019-03-30 16:15:00,217,Barcelona,214,Espanyol,2,0,Regular Season,Spotify Camp Nou,,H,2,2018/2019,2.6,0.8,3.0,15.0,12.8,2.6,0.8,2.2385712711,0.8050690477,621.2,471.6,542.0,379.6,208.2,239.6,176.0,95.4,1163.2,926.0,328.8,362.4,1.4,3.0,0.0,0.0,0.5527521367574069,0.4472478632425932,62,2019-03-17 20:45:00,12.8125,3.0,2.6,0.8,15.0,2.2385712711,3.0,2.6666666666666665,0.6666666666666666,0.7999999999999998,0.6000000000000001,0.8375430983000003,0.17333332177777858,0.5684480229058857,2.313333333333333,0.5567681406486847,0.8,0.8,0.3333333333333333,3.3333333333333335,0.3333333333333333,10.333333333333334,16.666666666666668,0.3333333333333333,3.3333333333333335,0.7528886473333335,2.078435582333333,336.6666666666667,678.6666666666666,241.0,585.3333333333334,177.66666666666666,135.66666666666666,78.0,129.33333333333334,782.6666666666666,1491.3333333333333,314.3333333333333,246.33333333333334,3.6666666666666665,1.3333333333333333,0.0,0.0,0.3680128329242427,0.6319871670757573,3,2018-12-08 20:45:00,111.8125,0.3333333333333333,0.3333333333333333,3.3333333333333335,10.333333333333334,0.7528886473333335,0.3333333333333333,0.3333333333333333,3.3333333333333335,,,,0.03225806139438116,0.33158240282509943,1.9740740740740739,0.3441805920503457,0.0,0.0,2.2666666666666666,-2.533333333333333,2.6666666666666665,4.666666666666666,-3.866666666666667,2.2666666666666666,-2.533333333333333,1.4856826237666665,-1.273366534633333,284.53333333333336,-207.0666666666666,301.0,-205.73333333333335,30.53333333333333,103.93333333333334,98.0,-33.93333333333334,380.5333333333334,-565.3333333333333,14.466666666666697,116.06666666666663,-2.2666666666666666,1.6666666666666667,0.0,0.0,0.18473930383316417,-0.18473930383316411,1,False,,,
