feature,importance
prematch_home_form_5_defensive_actions_against,3
live_away_shots,3
live_diff_recent_shots,2
prematch_diff_form_5_goals_against,2
prematch_away_form3_goals_against,2
prematch_diff_form_5_red_cards_against,2
prematch_home_momentum_xg_for,2
prematch_away_form3_goals_for,2
prematch_diff_form_5_event_share_for,1
prematch_away_momentum_points,1
prematch_diff_form_5_shots_against,1
prematch_diff_form_5_carries_final_third_for,1
prematch_away_form3_points,1
prematch_diff_form_5_shot_goals_against,1
prematch_diff_form_5_xg_for,1
prematch_away_momentum_goals_for,1
prematch_away_matches_played_before,1
live_diff_recent_event_rate,1
prematch_away_shot_conv_5,1
prematch_diff_form_5_goals_for,1
prematch_home_matches_played_before,1
prematch_home_set_piece_share_5,1
live_diff_recent_pressures_per_min,1
prematch_home_form3_goals_against,1
prematch_away_form_5_carries_final_third_for,1
prematch_away_form_5_defensive_actions_against,1
prematch_away_form_5_red_cards_for,1
live_away_red_cards,0
live_home_red_cards,0
live_home_recent_event_rate,0
man_advantage_home,0
snapshot_time_seconds,0
live_home_recent_shots_per_min,0
live_away_event_share,0
live_away_recent_pressures_per_min,0
live_home_recent_pressures_per_min,0
live_diff_recent_shots_per_min,0
live_diff_red_cards,0
live_away_recent_shots_per_min,0
live_away_recent_event_rate,0
prematch_home_form_5_event_share_against,0
prematch_home_form_5_red_cards_against,0
prematch_home_form_5_event_share_for,0
prematch_home_form_5_shot_goals_against,0
prematch_home_form_5_completed_passes_for,0
prematch_home_form5_xg_for,0
prematch_home_form5_goals_for,0
prematch_home_form5_goals_against,0
prematch_home_form5_points,0
prematch_home_momentum_goals_for,0
prematch_home_possession_share_5,0
prematch_home_pressure_rate_5,0
prematch_away_form_5_completed_passes_against,0
prematch_away_form_5_completed_passes_for,0
prematch_away_form_5_shot_goals_against,0
prematch_home_home_win_rate_5,0
prematch_away_form_5_goals_against,0
prematch_home_away_win_rate_5,0
prematch_away_form_5_points,0
prematch_away_form_5_shot_goals_for,0
prematch_home_form5_shots_for,0
prematch_away_form_5_event_share_for,0
prematch_away_form_5_event_share_against,0
prematch_away_form5_points,0
prematch_away_form_5_defensive_actions_for,0
prematch_away_form5_shots_for,0
prematch_away_form5_goals_against,0
prematch_away_form5_goals_for,0
prematch_away_home_win_rate_5,0
prematch_away_set_piece_share_5,0
prematch_away_pressure_rate_5,0
prematch_away_possession_share_5,0
prematch_away_form5_xg_for,0
prematch_diff_form_5_shot_goals_for,0
prematch_diff_form_5_completed_passes_against,0
prematch_diff_form_5_carries_final_third_against,0
prematch_diff_form_5_red_cards_for,0
prematch_diff_form_5_defensive_actions_against,0
prematch_diff_form_5_event_share_against,0
season_idx,0
odds_tagged,0
market_p_H,0
market_p_D,0
market_p_A,0
